,/data/provider/renet/2017-12-31/02/3965_2017-12-31_04-53-30_5a47d29a71158.xml
19400025,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19399085,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
12002383,/data/provider/renet/2017-12-28/14/2085_2017-12-28_16-53-33_5a4486dd5fde8.xml
19120875,/data/provider/renet/2017-12-06/14/10060825_2017-12-06_16-57-26_5a2786c6f3f14.xml
18707645,/data/provider/renet/2017-12-21/10/2085_2017-12-21_12-53-55_5a3b143356dae.xml
18481325,/data/provider/renet/2017-12-20/10/627_2017-12-20_12-53-06_5a39c2828b06a.xml
18079225,/data/provider/renet/2017-12-28/14/2085_2017-12-28_16-53-25_5a4486d561669.xml
19399015,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19149815,/data/provider/renet/2017-12-15/18/71-212_2017-12-15_20-54-26_5a339bd22419e.xml
19399025,/data/provider/renet/2017-12-15/18/71-334_2017-12-15_20-55-03_5a339bf7e683a.xml
19415405,/data/provider/renet/2017-12-17/18/6732_2017-12-17_20-53-47_5a363eab13723.xml
19484205,/data/provider/renet/2017-12-19/18/6741_2017-12-19_20-54-13_5a38e1c505805.xml
9459333,/data/provider/renet/2017-12-14/10/10001652_2017-12-14_12-57-06_5a31da72aeff1.xml
19399035,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
17947065,/data/provider/renet/2017-12-18/14/10016383_2017-12-18_16-55-39_5a37585bdc844.xml
18988055,/data/provider/renet/2017-12-26/02/615-150_2017-12-26_04-53-16_5a413b0c4902a.xml
19399045,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
18941335,/data/provider/renet/2017-12-07/14/71-333_2017-12-07_16-56-15_5a28d7fff2935.xml
18960445,/data/provider/renet/2017-12-11/06/615-125_2017-12-11_08-54-11_5a2dad03346bc.xml
6430453,/data/provider/renet/2017-12-17/10/1026_2017-12-17_12-53-34_5a35ce1ee839d.xml
19228905,/data/provider/renet/2017-12-15/18/71-294_2017-12-15_20-55-37_5a339c191d6a8.xml
4574462,/data/provider/renet/2017-12-30/22/627_2017-12-31_00-53-02_5a479a3e1b004.xml
19413955,/data/provider/renet/2017-12-30/22/627_2017-12-31_00-53-02_5a479a3e1b004.xml
19018415,/data/provider/renet/2017-12-18/10/10051276_2017-12-18_12-56-47_5a37205fec8b3.xml
14114915,/data/provider/renet/2017-12-08/14/2085_2017-12-08_16-54-09_5a2a29015c1f8.xml
19377805,/data/provider/renet/2017-12-29/14/10051286_2017-12-29_16-55-13_5a45d8c1b9eca.xml
8349673,/data/provider/renet/2017-12-20/14/71-309_2017-12-20_16-55-53_5a39fb69c2142.xml
18813205,/data/provider/renet/2017-12-13/10/10051286_2017-12-13_12-57-23_5a308903b8766.xml
19397795,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
16147035,/data/provider/renet/2017-12-01/10/6837-1243_2017-12-01_12-54-31_5a20b65747e22.xml
19397785,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
17360525,/data/provider/renet/2017-12-06/14/71-316_2017-12-06_16-57-04_5a2786b07aed4.xml
19397775,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19132725,/data/provider/renet/2017-12-29/10/627_2017-12-29_12-53-04_5a45a0006c56f.xml
19397765,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19278065,/data/provider/renet/2017-12-18/22/71-333_2017-12-19_00-53-43_5a37c86729e8e.xml
19401875,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
18813265,/data/provider/renet/2017-12-13/10/10051286_2017-12-13_12-57-23_5a308903b8766.xml
17314285,/data/provider/renet/2017-12-22/10/14692_2017-12-22_12-54-55_5a3c65ef83f5f.xml
19209985,/data/provider/renet/2017-12-16/10/10062756_2017-12-16_12-57-00_5a347d6c5f29e.xml
19397755,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
18813245,/data/provider/renet/2017-12-12/06/10051286_2017-12-12_08-54-25_5a2efe91d8864.xml
19401865,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
18258745,/data/provider/renet/2017-12-30/10/627_2017-12-30_12-53-04_5a46f1808f873.xml
18222435,/data/provider/renet/2017-12-13/10/71-333_2017-12-13_12-56-09_5a3088b92a227.xml
9460773,/data/provider/renet/2017-12-27/22/1026_2017-12-28_00-53-44_5a43a5e8a4d06.xml
19377835,/data/provider/renet/2017-12-19/14/6794_2017-12-19_16-54-32_5a38a99888637.xml
19395605,/data/provider/renet/2017-12-29/06/2085_2017-12-29_08-53-15_5a4567cbbf67c.xml
17881005,/data/provider/renet/2017-12-15/10/1026_2017-12-15_12-54-28_5a332b540a71d.xml
2463702,/data/provider/renet/2017-12-15/14/1026_2017-12-15_16-54-17_5a336389d88b9.xml
18000505,/data/provider/renet/2017-12-22/10/2085_2017-12-22_12-53-18_5a3c658e83124.xml
19198575,/data/provider/renet/2017-12-23/14/3965_2017-12-23_16-54-08_5a3def806c43c.xml
19397745,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
13709425,/data/provider/renet/2017-12-06/18/615-157_2017-12-06_20-55-36_5a27be986446a.xml
18337775,/data/provider/renet/2017-12-26/18/1026_2017-12-26_20-53-44_5a421c28091db.xml
19397735,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19412305,/data/provider/renet/2017-12-08/10/71-328_2017-12-08_12-57-37_5a29f19158a10.xml
19362635,/data/provider/renet/2017-12-29/22/10016453_2017-12-30_00-54-04_5a4648fced915.xml
18067115,/data/provider/renet/2017-12-14/06/71-297_2017-12-14_08-54-06_5a31a17e573b7.xml
19397725,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
11025993,/data/provider/renet/2017-12-28/14/10016383_2017-12-28_16-54-45_5a448725d90db.xml
19397715,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19303815,/data/provider/renet/2017-12-01/10/6837_2017-12-01_12-54-28_5a20b654cc1b9.xml
12657673,/data/provider/renet/2017-12-21/10/6837_2017-12-21_12-54-37_5a3b145de17b9.xml
19397705,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19111165,/data/provider/renet/2017-12-19/10/10005182_2017-12-19_12-54-59_5a387173cfe6b.xml
19293255,/data/provider/renet/2017-12-18/14/6914_2017-12-18_16-54-54_5a37582e835c1.xml
18856705,/data/provider/renet/2017-12-15/10/1026_2017-12-15_12-54-28_5a332b540a71d.xml
13865585,/data/provider/renet/2017-12-19/14/6837_2017-12-19_16-54-37_5a38a99d403be.xml
18737455,/data/provider/renet/2017-12-22/14/2085_2017-12-22_16-53-37_5a3c9de13af19.xml
16180245,/data/provider/renet/2017-12-20/10/615-157_2017-12-20_12-55-30_5a39c3129855e.xml
15362505,/data/provider/renet/2017-12-01/10/1072_2017-12-01_12-54-15_5a20b6477991d.xml
19106995,/data/provider/renet/2017-12-18/22/4735_2017-12-19_00-53-32_5a37c85cd5aea.xml
18758465,/data/provider/renet/2017-12-21/10/1026_2017-12-21_12-54-13_5a3b14457431a.xml
19433255,/data/provider/renet/2017-12-19/10/10062756_2017-12-19_08-53-59_5a3838f72110d.xml
18459495,/data/provider/renet/2017-12-21/14/71-293_2017-12-21_16-55-42_5a3b4cde1e05e.xml
8910813,/data/provider/renet/2017-12-19/10/10016293_2017-12-19_12-55-25_5a38718db0376.xml
19288005,/data/provider/renet/2017-12-29/14/10015302_2017-12-29_16-54-41_5a45d8a1d4d45.xml
6096532,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
16852205,/data/provider/renet/2017-12-22/10/10014772_2017-12-22_12-55-34_5a3c66161f076.xml
19416635,/data/provider/renet/2017-12-29/10/1026_2017-12-29_12-53-59_5a45a037ace2b.xml
19303665,/data/provider/renet/2017-12-18/14/6837_2017-12-18_16-54-40_5a375820cdb8a.xml
10613603,/data/provider/renet/2017-12-20/14/627_2017-12-20_16-53-05_5a39fac12cd69.xml
12660513,/data/provider/renet/2017-12-20/06/6741_2017-12-20_08-53-32_5a398a5c1f603.xml
19440275,/data/provider/renet/2017-12-31/06/6837_2017-12-31_08-53-24_5a480ad46136f.xml
17691965,/data/provider/renet/2017-12-15/10/1026_2017-12-15_12-54-28_5a332b540a71d.xml
15736145,/data/provider/renet/2017-12-22/06/615-037_2017-12-22_08-53-39_5a3c2d63e1122.xml
16115005,/data/provider/renet/2017-12-21/10/7042_2017-12-21_12-54-45_5a3b146592c37.xml
19397905,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19387445,/data/provider/renet/2017-12-05/10/71-336_2017-12-05_12-58-05_5a25fd2d410bd.xml
19402755,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19482025,/data/provider/renet/2017-12-19/14/71-334_2017-12-19_16-55-14_5a38a9c207972.xml
18321945,/data/provider/renet/2017-12-27/06/10015302_2017-12-27_08-53-35_5a42c4dfcab2d.xml
17602565,/data/provider/renet/2017-12-07/14/627_2017-12-07_16-53-07_5a28d743df779.xml
19289155,/data/provider/renet/2017-12-20/10/71-328_2017-12-20_12-56-02_5a39c33290ace.xml
19393175,/data/provider/renet/2017-12-13/14/627_2017-12-13_16-53-17_5a30c04db3f96.xml
16394095,/data/provider/renet/2017-12-31/02/615-125_2017-12-31_04-53-38_5a47d2a29eb2f.xml
18573265,/data/provider/renet/2017-12-21/22/2085_2017-12-22_00-53-06_5a3bbcc2d6468.xml
18795725,/data/provider/renet/2017-12-04/14/627_2017-12-04_16-53-09_5a24e2c5b7b84.xml
19291995,/data/provider/renet/2017-12-18/18/71-336_2017-12-18_20-55-25_5a37908defa69.xml
17535575,/data/provider/renet/2017-12-24/14/71-336_2017-12-24_16-54-13_5a3f41053d54b.xml
19403175,/data/provider/renet/2017-12-22/18/10059385_2017-12-22_20-55-09_5a3cd67de1541.xml
19416655,/data/provider/renet/2017-12-30/14/1026_2017-12-30_16-53-55_5a4729f31b7d4.xml
19303685,/data/provider/renet/2017-12-08/10/1026_2017-12-08_12-54-37_5a29f0dd16e27.xml
19360605,/data/provider/renet/2017-12-19/10/10051286_2017-12-19_12-56-28_5a3871cccab0e.xml
17296065,/data/provider/renet/2017-12-21/10/2085_2017-12-21_12-53-10_5a3b14065913b.xml
18781765,/data/provider/renet/2017-12-18/10/2085_2017-12-18_12-54-10_5a371fc2bd3d6.xml
15362365,/data/provider/renet/2017-12-01/10/1072_2017-12-01_12-54-15_5a20b6477991d.xml
19333805,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
19374385,/data/provider/renet/2017-12-07/14/1026_2017-12-07_16-54-42_5a28d7a270ba6.xml
19401665,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19374395,/data/provider/renet/2017-12-18/10/71-293_2017-12-18_12-56-25_5a3720493b1df.xml
18085045,/data/provider/renet/2017-12-29/14/2085_2017-12-29_16-53-44_5a45d8682b80a.xml
19185215,/data/provider/renet/2017-12-22/14/7042_2017-12-22_16-54-55_5a3c9e2fb3486.xml
16856775,/data/provider/renet/2017-12-19/10/10005182_2017-12-19_12-54-59_5a387173cfe6b.xml
14284355,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
18034605,/data/provider/renet/2017-12-12/18/1026_2017-12-12_20-54-12_5a2fa7446efb2.xml
19401655,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19231325,/data/provider/renet/2017-12-15/14/1026_2017-12-15_16-54-17_5a336389d88b9.xml
19343095,/data/provider/renet/2017-12-22/14/6860_2017-12-22_16-54-48_5a3c9e28d4a1d.xml
7613513,/data/provider/renet/2017-12-18/14/627_2017-12-18_16-53-10_5a3757c6499bd.xml
14379775,/data/provider/renet/2017-12-01/10/627_2017-12-01_12-53-07_5a20b60327b18.xml
18150505,/data/provider/renet/2017-12-19/14/627_2017-12-19_16-53-08_5a38a944699c6.xml
19416605,/data/provider/renet/2017-12-16/14/10065085_2017-12-16_16-55-29_5a34b55188c51.xml
19134805,/data/provider/renet/2017-12-30/10/71-328_2017-12-30_12-55-18_5a46f20677c52.xml
19404275,/data/provider/renet/2017-12-30/14/10015302_2017-12-30_16-54-29_5a472a1583e4b.xml
19419245,/data/provider/renet/2017-12-17/06/10016503_2017-12-17_08-54-08_5a3596004970d.xml
18154765,/data/provider/renet/2017-12-13/06/2085_2017-12-13_08-53-24_5a304fd41256a.xml
19451015,/data/provider/renet/2017-12-27/14/627_2017-12-27_16-53-03_5a43353f51bd0.xml
19401685,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
5432952,/data/provider/renet/2017-12-30/10/627_2017-12-30_12-53-04_5a46f1808f873.xml
18131115,/data/provider/renet/2017-12-18/10/2085_2017-12-18_12-53-59_5a371fb778be3.xml
19278145,/data/provider/renet/2017-12-29/06/71-333_2017-12-29_08-53-35_5a4567df4ac16.xml
18404425,/data/provider/renet/2017-12-30/10/627_2017-12-30_12-53-04_5a46f1808f873.xml
19401715,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
6084222,/data/provider/renet/2017-12-12/10/627_2017-12-12_12-53-10_5a2f3686614ba.xml
3454892,/data/provider/renet/2017-12-20/10/627_2017-12-20_12-53-06_5a39c2828b06a.xml
19201195,/data/provider/renet/2017-12-01/14/2085_2017-12-01_16-54-00_5a20ee7882e72.xml
14143635,/data/provider/renet/2017-12-26/14/10015302_2017-12-26_16-54-11_5a41e403c0491.xml
18623025,/data/provider/renet/2017-12-28/10/627_2017-12-28_12-53-03_5a444e7feb41b.xml
375849,/data/provider/renet/2017-12-04/10/627_2017-12-04_12-53-11_5a24aa87a8bf7.xml
16109745,/data/provider/renet/2017-12-19/14/6837-1243_2017-12-19_16-54-34_5a38a99a8c15e.xml
19426195,/data/provider/renet/2017-12-22/10/4735_2017-12-22_12-54-25_5a3c65d14f93d.xml
7919673,/data/provider/renet/2017-12-16/10/4569_2017-12-16_12-56-43_5a347d5bc4dba.xml
19444535,/data/provider/renet/2017-12-20/18/10005182_2017-12-20_20-54-25_5a3a3351ceffc.xml
15330785,/data/provider/renet/2017-12-18/10/627_2017-12-18_12-53-12_5a371f881db92.xml
18653655,/data/provider/renet/2017-12-18/14/627_2017-12-18_16-53-10_5a3757c6499bd.xml
19475875,/data/provider/renet/2017-12-18/14/1026_2017-12-18_16-54-14_5a375806d4071.xml
19401755,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
5693312,/data/provider/renet/2017-12-18/10/10014772_2017-12-18_12-55-43_5a37201f911af.xml
19397875,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19290465,/data/provider/renet/2017-12-28/14/71-328_2017-12-28_16-55-26_5a44874e24454.xml
19401735,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19439145,/data/provider/renet/2017-12-26/10/1072_2017-12-26_12-53-38_5a41aba27e84f.xml
18534405,/data/provider/renet/2017-12-14/06/71-304_2017-12-14_08-54-08_5a31a180d283b.xml
18888815,/data/provider/renet/2017-12-13/06/1072_2017-12-13_08-53-36_5a304fe0c0585.xml
18484875,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
19397895,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19189575,/data/provider/renet/2017-12-30/18/1026_2017-12-30_20-53-46_5a47622a2d0a4.xml
19439165,/data/provider/renet/2017-12-27/22/71-315_2017-12-28_00-54-18_5a43a60a68c66.xml
19397845,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
17936665,/data/provider/renet/2017-12-14/15/615-172_2017-12-14_17-07-48_5a321534e0e48.xml
18075875,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
19402845,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
18748865,/data/provider/renet/2017-12-13/06/1026_2017-12-13_08-53-34_5a304fde93fbe.xml
19188505,/data/provider/renet/2017-12-24/22/2085_2017-12-25_00-53-30_5a3fb15aba917.xml
19397835,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
12454263,/data/provider/renet/2017-12-31/02/627_2017-12-31_04-53-02_5a47d27e39eb0.xml
18959955,/data/provider/renet/2017-12-27/14/6914_2017-12-27_16-54-07_5a43357f90f3c.xml
19317505,/data/provider/renet/2017-12-19/14/2085_2017-12-19_16-54-03_5a38a97be09fa.xml
8393463,/data/provider/renet/2017-12-22/18/1026_2017-12-22_20-54-01_5a3cd639e0a9f.xml
18177765,/data/provider/renet/2017-12-06/10/1026_2017-12-06_12-55-32_5a274e143e271.xml
19047175,/data/provider/renet/2017-12-14/10/71-333_2017-12-14_12-57-35_5a31da8f50448.xml
12546243,/data/provider/renet/2017-12-19/18/1026_2017-12-19_20-54-01_5a38e1b9c9fb9.xml
17475595,/data/provider/renet/2017-12-06/14/71-316_2017-12-06_16-57-04_5a2786b07aed4.xml
19397865,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19313335,/data/provider/renet/2017-12-28/10/2085_2017-12-28_12-53-36_5a444ea051771.xml
19402825,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
9796663,/data/provider/renet/2017-12-27/14/627_2017-12-27_16-53-03_5a43353f51bd0.xml
19355495,/data/provider/renet/2017-12-18/18/71-322_2017-12-18_20-55-20_5a37908891d9a.xml
19293165,/data/provider/renet/2017-12-22/14/2085_2017-12-22_16-53-53_5a3c9df139c70.xml
19388155,/data/provider/renet/2017-12-19/10/6733_2017-12-19_12-54-28_5a387154596c0.xml
17953985,/data/provider/renet/2017-12-22/10/627_2017-12-22_12-53-07_5a3c6583a1eaa.xml
19397855,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19187475,/data/provider/renet/2017-12-24/18/71-336_2017-12-24_20-53-46_5a3f792aea4a3.xml
19052875,/data/provider/renet/2017-12-19/14/1026_2017-12-19_16-54-14_5a38a986aad97.xml
18157895,/data/provider/renet/2017-12-11/06/615-181_2017-12-11_08-54-41_5a2dad215e825.xml
19397805,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
18711395,/data/provider/renet/2017-12-13/14/627_2017-12-13_16-53-17_5a30c04db3f96.xml
5551422,/data/provider/renet/2017-12-28/14/10014772_2017-12-28_16-54-43_5a44872330dc7.xml
18485905,/data/provider/renet/2017-12-04/22/71-336_2017-12-05_00-55-08_5a2553bc84bc8.xml
10791463,/data/provider/renet/2017-12-19/18/10015302_2017-12-19_20-54-56_5a38e1f080a02.xml
19397825,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19147595,/data/provider/renet/2017-12-19/14/615-051_2017-12-19_16-55-52_5a38a9e8f178a.xml
7427133,/data/provider/renet/2017-12-20/10/2085_2017-12-20_12-53-42_5a39c2a690a3c.xml
18056205,/data/provider/renet/2017-12-31/06/10001652_2017-12-31_08-53-33_5a480add7d60c.xml
19397815,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
18737585,/data/provider/renet/2017-12-21/14/6837_2017-12-21_16-54-43_5a3b4ca328b00.xml
19398135,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19399265,/data/provider/renet/2017-12-22/14/71-334_2017-12-22_16-55-28_5a3c9e5049b03.xml
19083205,/data/provider/renet/2017-12-29/18/71-336_2017-12-29_20-55-14_5a4611026bafa.xml
13864685,/data/provider/renet/2017-12-27/14/2085_2017-12-27_16-53-31_5a43355bde290.xml
19502635,/data/provider/renet/2017-12-30/10/1026_2017-12-30_12-54-00_5a46f1b89653c.xml
19398125,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19325575,/data/provider/renet/2017-12-22/18/2085_2017-12-22_20-53-44_5a3cd62816e07.xml
19399255,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19179745,/data/provider/renet/2017-12-16/10/2085_2017-12-16_12-54-27_5a347cd318460.xml
19396405,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
15657345,/data/provider/renet/2017-12-30/10/627_2017-12-30_12-53-04_5a46f1808f873.xml
19398155,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19399285,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19398145,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
18978205,/data/provider/renet/2017-12-06/14/71-328_2017-12-06_16-57-29_5a2786c94ced4.xml
19265135,/data/provider/renet/2017-12-10/22/1026_2017-12-11_00-53-33_5a2d3c5d0836b.xml
19399275,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
5606822,/data/provider/renet/2017-12-29/14/2085_2017-12-29_16-53-49_5a45d86d4b0a8.xml
19482785,/data/provider/renet/2017-12-28/14/71-334_2017-12-28_16-54-40_5a4487209bafe.xml
12406503,/data/provider/renet/2017-12-30/22/2085_2017-12-31_00-53-26_5a479a569632f.xml
19411515,/data/provider/renet/2017-12-08/10/71-328_2017-12-08_12-57-37_5a29f19158a10.xml
18685315,/data/provider/renet/2017-12-19/10/627_2017-12-19_08-53-02_5a3838be30022.xml
17105195,/data/provider/renet/2017-12-19/14/71-294_2017-12-19_16-56-25_5a38aa098653f.xml
15384735,/data/provider/renet/2017-12-01/10/627_2017-12-01_12-53-07_5a20b60327b18.xml
4557342,/data/provider/renet/2017-12-30/14/1026_2017-12-30_16-53-55_5a4729f31b7d4.xml
18073175,/data/provider/renet/2017-12-22/06/615-168_2017-12-22_08-53-47_5a3c2d6bdc5f6.xml
19398115,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19446025,/data/provider/renet/2017-12-29/22/3965_2017-12-30_00-53-44_5a4648e847fc5.xml
16396605,/data/provider/renet/2017-12-31/02/615-125_2017-12-31_04-53-38_5a47d2a29eb2f.xml
19410535,/data/provider/renet/2017-12-06/10/1026_2017-12-06_12-55-32_5a274e143e271.xml
18872505,/data/provider/renet/2017-12-14/14/10016383_2017-12-14_17-03-54_5a32144a4f908.xml
18407425,/data/provider/renet/2017-12-04/18/71-333xxx_2017-12-04_20-55-13_5a251b811b041.xml
19398105,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19396495,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
15338715,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
18785775,/data/provider/renet/2017-12-20/10/6741_2017-12-20_12-54-15_5a39c2c71c7d9.xml
19247935,/data/provider/renet/2017-12-22/06/10006822_2017-12-22_08-53-28_5a3c2d582dd25.xml
19000835,/data/provider/renet/2017-12-30/10/71-315_2017-12-30_12-55-05_5a46f1f98ccfc.xml
19261735,/data/provider/renet/2017-12-13/10/1026_2017-12-13_12-54-58_5a308872197f8.xml
12449093,/data/provider/renet/2017-12-30/02/6732_2017-12-30_04-53-17_5a46810d453d0.xml
10390603,/data/provider/renet/2017-12-01/10/1072_2017-12-01_12-54-15_5a20b6477991d.xml
14285105,/data/provider/renet/2017-12-14/10/71-297_2017-12-14_12-58-32_5a31dac81ecc6.xml
16973925,/data/provider/renet/2017-12-12/14/627_2017-12-12_16-53-07_5a2f6ec38af3f.xml
19396475,/data/provider/renet/2017-12-07/14/71-334_2017-12-07_16-56-18_5a28d802e62e6.xml
19399205,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19326655,/data/provider/renet/2017-12-20/10/2085_2017-12-20_12-53-17_5a39c28d34ecf.xml
19410505,/data/provider/renet/2017-12-19/10/615-088_2017-12-19_12-55-54_5a3871aa2e0d3.xml
18996855,/data/provider/renet/2017-12-29/14/71-336_2017-12-29_16-55-22_5a45d8ca07fb8.xml
19261715,/data/provider/renet/2017-12-30/02/71-295_2017-12-30_04-53-28_5a468118490a5.xml
16987705,/data/provider/renet/2017-12-06/10/627_2017-12-06_12-53-13_5a274d89a375f.xml
19257265,/data/provider/renet/2017-12-19/18/6837_2017-12-19_20-54-16_5a38e1c819c3c.xml
19396465,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19398175,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
7986823,/data/provider/renet/2017-12-21/14/10016383_2017-12-21_16-55-25_5a3b4ccd21bca.xml
19399225,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19396455,/data/provider/renet/2017-12-04/18/71-334xxx_2017-12-04_20-55-30_5a251b92c9038.xml
19125685,/data/provider/renet/2017-12-17/10/1026_2017-12-17_12-53-34_5a35ce1ee839d.xml
19398165,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
6088662,/data/provider/renet/2017-12-29/14/627_2017-12-29_16-53-03_5a45d83ff3bd6.xml
18916195,/data/provider/renet/2017-12-21/10/6837-1243_2017-12-21_12-54-35_5a3b145b82e1a.xml
18968975,/data/provider/renet/2017-12-19/10/1026_2017-12-19_12-54-14_5a387146da8be.xml
19013415,/data/provider/renet/2017-12-04/18/10059405_2017-12-04_20-56-23_5a251bc7f29bc.xml
19396445,/data/provider/renet/2017-12-14/10/71-334_2017-12-14_12-57-30_5a31da8a06b5d.xml
19490865,/data/provider/renet/2017-12-31/02/10006842_2017-12-31_04-53-36_5a47d2a0797aa.xml
13501825,/data/provider/renet/2017-12-02/10/10016383_2017-12-02_12-54-41_5a2207e159548.xml
7533673,/data/provider/renet/2017-12-13/10/627_2017-12-13_12-53-14_5a30880a83d44.xml
19398195,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19221705,/data/provider/renet/2017-12-18/18/71-291_2017-12-18_20-55-03_5a3790772100a.xml
19015765,/data/provider/renet/2017-12-22/10/71-336_2017-12-22_12-56-59_5a3c666bd48c2.xml
19399245,/data/provider/renet/2017-12-05/14/71-334_2017-12-05_16-55-45_5a2634e1d8027.xml
19396435,/data/provider/renet/2017-12-14/10/71-334_2017-12-14_12-57-30_5a31da8a06b5d.xml
18143495,/data/provider/renet/2017-12-24/06/2085_2017-12-24_08-53-08_5a3ed0441eaa5.xml
18745635,/data/provider/renet/2017-12-01/10/1072_2017-12-01_12-54-15_5a20b6477991d.xml
